2025-09-09T00:52:08.179Z,Recuado_1S1,false
2025-09-09T00:52:08.184Z,V2_14,true
2025-09-09T00:52:08.191Z,V1_12,false
2025-09-09T00:52:08.198Z,Para,true
2025-09-09T00:52:08.204Z,V2_12,false
2025-09-09T00:52:08.211Z,Inicia,false
2025-09-09T00:52:08.218Z,Avancado_2S2,true
2025-09-09T00:52:08.224Z,V1_14,true
2025-09-09T00:52:08.379Z,Avancado_1S2,true
2025-09-09T00:52:08.386Z,Recuado_2S1,false
2025-09-09T00:52:08.392Z,Recuado_1S1,false
2025-09-09T00:52:08.397Z,V2_14,true
2025-09-09T00:52:08.403Z,V1_12,false
2025-09-09T00:52:08.411Z,Para,true
2025-09-09T00:52:08.417Z,V2_12,false
2025-09-09T00:52:08.423Z,Inicia,false
2025-09-09T00:52:08.431Z,Avancado_2S2,true
2025-09-09T00:52:08.437Z,V1_14,true
2025-09-09T00:52:08.581Z,Avancado_1S2,true
2025-09-09T00:52:08.586Z,Recuado_2S1,false
2025-09-09T00:52:08.593Z,Recuado_1S1,false
2025-09-09T00:52:08.600Z,V2_14,true
2025-09-09T00:52:08.605Z,V1_12,false
2025-09-09T00:52:08.613Z,Para,true
2025-09-09T00:52:08.620Z,V2_12,false
2025-09-09T00:52:08.626Z,Inicia,false
2025-09-09T00:52:08.633Z,Avancado_2S2,true
2025-09-09T00:52:08.641Z,V1_14,true
2025-09-09T00:52:08.781Z,Avancado_1S2,true
2025-09-09T00:52:08.788Z,Recuado_2S1,false
2025-09-09T00:52:08.794Z,Recuado_1S1,false
2025-09-09T00:52:08.800Z,V2_14,false
2025-09-09T00:52:08.811Z,V1_12,false
2025-09-09T00:52:08.814Z,Para,true
2025-09-09T00:52:08.820Z,V2_12,true
2025-09-09T00:52:08.826Z,Inicia,false
2025-09-09T00:52:08.834Z,Avancado_2S2,true
2025-09-09T00:52:08.841Z,V1_14,true
2025-09-09T00:52:08.986Z,Avancado_1S2,true
2025-09-09T00:52:08.993Z,Recuado_2S1,false
2025-09-09T00:52:08.998Z,Recuado_1S1,false
2025-09-09T00:52:09.005Z,V2_14,false
2025-09-09T00:52:09.012Z,V1_12,false
2025-09-09T00:52:09.018Z,Para,true
2025-09-09T00:52:09.025Z,V2_12,true
2025-09-09T00:52:09.032Z,Inicia,false
2025-09-09T00:52:09.038Z,Avancado_2S2,false
2025-09-09T00:52:09.045Z,V1_14,true
2025-09-09T00:52:09.187Z,Avancado_1S2,true
2025-09-09T00:52:09.197Z,Recuado_2S1,false
2025-09-09T00:52:09.203Z,Recuado_1S1,false
2025-09-09T00:52:09.209Z,V2_14,false
2025-09-09T00:52:09.216Z,V1_12,false
2025-09-09T00:52:09.223Z,Para,true
2025-09-09T00:52:09.228Z,V2_12,true
2025-09-09T00:52:09.236Z,Inicia,false
2025-09-09T00:52:09.242Z,Avancado_2S2,false
2025-09-09T00:52:09.249Z,V1_14,false
2025-09-09T00:52:09.396Z,Avancado_1S2,false
2025-09-09T00:52:09.402Z,Recuado_2S1,false
2025-09-09T00:52:09.409Z,Recuado_1S1,false
2025-09-09T00:52:09.415Z,V2_14,false
2025-09-09T00:52:09.421Z,V1_12,true
2025-09-09T00:52:09.427Z,Para,true
2025-09-09T00:52:09.434Z,V2_12,true
2025-09-09T00:52:09.441Z,Inicia,false
2025-09-09T00:52:09.447Z,Avancado_2S2,false
2025-09-09T00:52:09.454Z,V1_14,false
2025-09-09T00:52:09.603Z,Avancado_1S2,false
2025-09-09T00:52:09.610Z,V2_12,true
2025-09-09T00:52:09.617Z,Avancado_2S2,false
2025-09-09T00:52:09.623Z,V1_14,false
2025-09-09T00:52:09.632Z,Recuado_2S1,false
2025-09-09T00:52:09.640Z,Recuado_1S1,false
2025-09-09T00:52:09.645Z,V2_14,false
2025-09-09T00:52:09.652Z,V1_12,true
2025-09-09T00:52:09.659Z,Para,true
2025-09-09T00:52:09.665Z,Inicia,false
2025-09-09T00:52:09.811Z,Avancado_1S2,false
2025-09-09T00:52:09.816Z,Recuado_2S1,true
2025-09-09T00:52:09.823Z,Recuado_1S1,true
2025-09-09T00:52:09.830Z,V2_14,false
2025-09-09T00:52:09.836Z,V1_12,true
2025-09-09T00:52:09.843Z,Para,true
2025-09-09T00:52:09.851Z,V2_12,true
2025-09-09T00:52:09.857Z,Inicia,false
2025-09-09T00:52:09.863Z,Avancado_2S2,false
2025-09-09T00:52:09.871Z,V1_14,false
2025-09-09T00:52:10.012Z,Avancado_1S2,false
2025-09-09T00:52:10.019Z,Recuado_2S1,true
2025-09-09T00:52:10.025Z,Recuado_1S1,true
2025-09-09T00:52:10.031Z,V2_14,false
2025-09-09T00:52:10.038Z,V1_12,true
2025-09-09T00:52:10.044Z,Para,true
2025-09-09T00:52:10.051Z,V2_12,true
2025-09-09T00:52:10.057Z,Inicia,false
2025-09-09T00:52:10.064Z,Avancado_2S2,false
2025-09-09T00:52:10.071Z,V1_14,false
2025-09-09T00:52:10.213Z,Avancado_1S2,false
2025-09-09T00:52:10.220Z,Recuado_2S1,true
2025-09-09T00:52:10.226Z,Recuado_1S1,true
2025-09-09T00:52:10.232Z,V2_14,false
2025-09-09T00:52:10.240Z,V1_12,true
2025-09-09T00:52:10.245Z,Para,true
2025-09-09T00:52:10.253Z,V2_12,true
2025-09-09T00:52:10.260Z,Inicia,false
2025-09-09T00:52:10.265Z,Avancado_2S2,false
2025-09-09T00:52:10.273Z,V1_14,false
2025-09-09T00:52:10.429Z,Avancado_1S2,false
2025-09-09T00:52:10.435Z,Recuado_2S1,true
2025-09-09T00:52:10.441Z,Recuado_1S1,true
2025-09-09T00:52:10.446Z,V2_14,false
2025-09-09T00:52:10.455Z,V1_12,true
2025-09-09T00:52:10.461Z,Para,true
2025-09-09T00:52:10.467Z,V2_12,true
2025-09-09T00:52:10.475Z,Inicia,false
2025-09-09T00:52:10.481Z,Avancado_2S2,false
2025-09-09T00:52:10.488Z,V1_14,false
2025-09-09T00:52:10.644Z,Avancado_1S2,false
2025-09-09T00:52:10.651Z,Recuado_2S1,true
2025-09-09T00:52:10.656Z,Recuado_1S1,true
2025-09-09T00:52:10.664Z,V2_14,false
2025-09-09T00:52:10.670Z,V1_12,false
2025-09-09T00:52:10.676Z,Para,true
2025-09-09T00:52:10.684Z,V2_12,true
2025-09-09T00:52:10.691Z,Inicia,false
2025-09-09T00:52:10.696Z,Avancado_2S2,false
2025-09-09T00:52:10.703Z,V1_14,true
2025-09-09T00:52:10.845Z,Avancado_1S2,false
2025-09-09T00:52:10.853Z,Recuado_2S1,true
2025-09-09T00:52:10.858Z,Recuado_1S1,false
2025-09-09T00:52:10.864Z,V2_14,true
2025-09-09T00:52:10.871Z,V1_12,false
2025-09-09T00:52:10.878Z,Para,true
2025-09-09T00:52:10.884Z,V2_12,false
2025-09-09T00:52:10.891Z,Inicia,false
2025-09-09T00:52:10.897Z,Avancado_2S2,false
2025-09-09T00:52:10.904Z,V1_14,true
2025-09-09T00:52:11.061Z,Avancado_1S2,true
2025-09-09T00:52:11.067Z,Recuado_2S1,false
2025-09-09T00:52:11.074Z,Recuado_1S1,false
2025-09-09T00:52:11.079Z,V2_14,true
2025-09-09T00:52:11.086Z,V1_12,false
2025-09-09T00:52:11.093Z,Para,true
2025-09-09T00:52:11.099Z,V2_12,false
2025-09-09T00:52:11.106Z,Inicia,false
2025-09-09T00:52:11.112Z,Avancado_2S2,false
2025-09-09T00:52:11.118Z,V1_14,true
2025-09-09T00:52:11.262Z,Avancado_1S2,true
2025-09-09T00:52:11.267Z,Recuado_1S1,false
2025-09-09T00:52:11.277Z,Recuado_2S1,false
2025-09-09T00:52:11.283Z,V2_14,true
2025-09-09T00:52:11.291Z,V1_12,false
2025-09-09T00:52:11.297Z,Para,true
2025-09-09T00:52:11.303Z,V2_12,false
2025-09-09T00:52:11.310Z,Inicia,false
2025-09-09T00:52:11.317Z,Avancado_2S2,false
2025-09-09T00:52:11.323Z,V1_14,true
2025-09-09T00:52:11.486Z,Avancado_1S2,true
2025-09-09T00:52:11.517Z,Recuado_2S1,false
2025-09-09T00:52:11.543Z,Recuado_1S1,false
2025-09-09T00:52:11.560Z,V2_14,true
2025-09-09T00:52:11.574Z,V1_12,false
2025-09-09T00:52:11.588Z,Para,true
2025-09-09T00:52:11.603Z,V2_12,false
2025-09-09T00:52:11.617Z,Inicia,false
